# Supplemental File S1 - Sheffield Nanopore Canonical ORF Sub-Genomic RNA Counts
# Canonical ORF counts for the Sheffield Nanopore dataset from clinical SARS-CoV-2 samples
# mapped_reads: Total mapped reads
# amplicons: The amplicon(s) that gave rise to the sub-genomic RNA
# gRNA_count: The number of genomic reads at this ORF
# sgRNA_HQ_count: The number of high quality reads supporting sub-genomic RNA at this ORF
# sgRNA_LQ_count: The number of low quality reads supporting sub-genomic RNA at this ORF
# sgRNA_LLQ_count: The number of low low quality reads supporting sub-genomic RNA at this ORF
# gRHPT: Genomic reads per hundred thousand mapped reads
# sgRPTg_HQ: High quality sub-genomic reads per thousand genomic
# sgRPTg_LQ: Low quality sub-genomic reads per thousand genomic
# sgRPTg_LLQ: Low low quality sub-genomic reads per thousand genomic
# sgRPTg_ALL: All sub-genomic reads per thousand genomic
# sgRPHT_HQ: High quality sub-genomic reads per hundred thousand mapped reads
# sgRPHT_LQ: Low quality sub-genomic reads per hundred thousand mapped reads
# sgRPHT_LLQ: Low low quality sub-genomic reads per hundred thousand mapped reads
# sgRPHT_All: All sub-genomic reads per hundred thousand mapped reads
sample,orf,mapped_reads,amplicons,gRNA_count,sgRNA_HQ_count,sgRNA_LQ_count,sgRNA_LLQ_count,gRHPT,sgRPTg_HQ,sgRPTg_LQ,sgRPTg_LLQ,sgRPTg_ALL,sgRPHT_HQ,sgRPHT_LQ,sgRPHT_LLQ,sgRPHT_ALL
SHEF-C30DC,ORF3a,470101,84,11141,1,5,13,2369.916252,0.08975855,0.448792748,1.166861144,1.705412441,0.212720245,1.063601226,2.765363188,4.041684659
SHEF-C30DC,E,470101,86|87|88,15794,0,0,139,3359.703553,0,0,47.12199644,47.12199644,0,0,29.56811409,29.56811409
SHEF-C30DC,M,470101,87,2947,105,60,17,626.8865627,35.62945368,20.35968782,5.768578215,61.75771971,22.33562575,12.76321471,3.616244169,38.71508463
SHEF-C30DC,ORF6,470101,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C30DC,ORF7a,470101,90|91,9429,5,4,1,2005.739192,12.228701,12.1207213,0.1079797,24.45740201,1.063601226,0.850880981,0.212720245,2.127202452
SHEF-C30DC,ORF8,470101,92,6227,0,0,10,1324.608967,0,0,1.605909748,1.605909748,0,0,2.127202452,2.127202452
SHEF-C30DC,N,470101,93|94,12727,450,299,50,2707.290561,85.99273839,57.0797424,9.55474871,152.6272295,95.72411035,63.60335332,10.63601226,169.9634759
SHEF-C30DC,N*,470101,95,543,0,0,1,115.5070932,0,0,1.841620626,1.841620626,0,0,0.212720245,0.212720245
SHEF-C30DC,ORF10,470101,98,606,0,0,9,128.9084686,0,0,14.85148515,14.85148515,0,0,1.914482207,1.914482207
SHEF-C3115,ORF1a,478973,1|2|3,12519,3069,1623,158,2613.717266,11677.14898,6191.024846,603.0534351,18471.22726,640.7459293,338.8499978,32.98724563,1012.583173
SHEF-C3115,S,478973,71,4363,45,24,7,910.9072954,10.31400413,5.5008022,1.604400642,17.41920697,9.395101603,5.010720855,1.461460249,15.86728271
SHEF-C3115,ORF3a,478973,84|85,9058,3,1,9,1891.129563,0.655804401,0.22836264,1.923487925,2.807654966,0.626340107,0.208780036,1.879020321,2.714140463
SHEF-C3115,E,478973,86|87|88,13473,12,12,219,2812.89342,3.3227162,3.399433428,61.5370874,68.25923702,2.505360427,2.505360427,45.7228278,50.73354866
SHEF-C3115,M,478973,87|88|89,14546,115,62,6,3036.914398,32.22876548,17.1876899,1.699716714,51.11617209,24.0097041,12.94436221,1.252680214,38.20674652
SHEF-C3115,ORF6,478973,89|90,9047,27,10,6,1888.832982,5.165808334,1.991088137,1.164634363,8.321530834,5.637060962,2.087800356,1.252680214,8.977541532
SHEF-C3115,ORF7a,478973,90|91,5125,3,3,3,1069.997683,1.506024096,1.506024096,1.140373816,4.152422008,0.626340107,0.626340107,0.626340107,1.879020321
SHEF-C3115,ORF8,478973,92,2870,3,2,4,599.1987022,1.045296167,0.696864111,1.393728223,3.135888502,0.626340107,0.417560071,0.835120142,1.879020321
SHEF-C3115,N,478973,93|94,9453,76,42,10,1973.597677,13.09441764,7.338141413,1.72294969,22.15550875,15.86728271,8.768761496,2.087800356,26.72384456
SHEF-C3115,N*,478973,95|96,7340,0,0,2,1532.445461,0,0,0.629509321,0.629509321,0,0,0.417560071,0.417560071
SHEF-C3115,ORF10,478973,98,2331,0,0,36,486.666263,0,0,15.44401544,15.44401544,0,0,7.516081282,7.516081282
SHEF-C3133,ORF1a,168956,1|2,2944,438,269,27,1742.465494,17440.68517,10760,1080,29280.68517,259.2390918,159.2130496,15.98049196,434.4326333
SHEF-C3133,S,168956,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C3133,ORF3a,168956,84,2498,0,0,2,1478.491442,0,0,0.800640512,0.800640512,0,0,1.183740145,1.183740145
SHEF-C3133,E,168956,87,1357,5,4,73,803.1676886,3.684598379,2.947678703,53.79513633,60.42741341,2.959350363,2.367480291,43.20651531,48.53334596
SHEF-C3133,M,168956,87|88,4363,85,48,5,2582.329127,62.23392076,35.37214444,3.684598379,101.2906636,50.30895618,28.40976349,2.959350363,81.67807003
SHEF-C3133,ORF6,168956,89,37,2,1,0,21.89919269,54.05405405,27.02702703,0,81.08108108,1.183740145,0.591870073,0,1.775610218
SHEF-C3133,ORF7a,168956,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C3133,ORF8,168956,92,1516,0,0,2,897.2750302,0,0,1.319261214,1.319261214,0,0,1.183740145,1.183740145
SHEF-C3133,N,168956,93|94,4251,157,105,11,2516.039679,63.45998383,42.59993294,4.446240905,110.5061577,92.92360141,62.14635763,6.510570799,161.5805298
SHEF-C3133,N*,168956,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C3133,ORF10,168956,97|98,1417,0,0,9,838.679893,0,0,20.50524378,20.50524378,0,0,5.326830654,5.326830654
SHEF-C319D,ORF1a,270416,1|2,3400,2179,1228,131,1257.322052,15039.02198,8501.228501,909.7222222,24449.9727,805.7955151,454.1151411,48.44387906,1308.354535
SHEF-C319D,S,270416,71,2155,31,19,6,796.9203006,14.38515081,8.816705336,2.784222738,25.98607889,11.46381871,7.026211467,2.218803621,20.7088338
SHEF-C319D,ORF3a,270416,84,2884,0,0,3,1066.504941,0,0,1.040221914,1.040221914,0,0,1.109401811,1.109401811
SHEF-C319D,E,270416,86|87,5616,9,5,182,2076.800189,3.210845523,1.783803068,64.92028563,69.91493422,3.328205432,1.849003018,67.30370984,72.48091829
SHEF-C319D,M,270416,87,2803,123,69,8,1036.551092,43.88155548,24.61648234,2.854084909,71.35212273,45.48547423,25.51624164,2.958404828,73.9601207
SHEF-C319D,ORF6,270416,89|90,3240,16,5,2,1198.153955,28.9397527,9.523809524,2.27308603,40.73664825,5.916809656,1.849003018,0.739601207,8.505413881
SHEF-C319D,ORF7a,270416,90|91,4043,4,1,5,1495.10384,2.62736027,0.753012048,1.841620626,5.221992944,1.479202414,0.369800604,1.849003018,3.698006035
SHEF-C319D,ORF8,270416,92,1919,0,1,2,709.6473581,0,0.521104742,1.042209484,1.563314226,0,0.369800604,0.739601207,1.109401811
SHEF-C319D,N,270416,93,4795,89,56,14,1773.193894,18.56100104,11.67883212,2.919708029,33.15954119,32.91225371,20.7088338,5.177208449,58.79829596
SHEF-C319D,N*,270416,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C319D,ORF10,270416,97|98,3657,0,0,16,1352.360807,0,0,14.17602123,14.17602123,0,0,5.916809656,5.916809656
SHEF-C31CA,ORF1a,310158,1|2,4466,2950,1136,102,1439.911271,20472.68497,7875.462749,708.3333333,29056.48105,951.1281347,366.2649359,32.88646432,1350.279535
SHEF-C31CA,S,310158,71,692,122,49,16,223.1120913,176.300578,70.80924855,23.12138728,270.2312139,39.33479066,15.79839953,5.15866107,60.29185125
SHEF-C31CA,ORF3a,310158,84,4882,0,0,5,1574.036459,0,0,1.024170422,1.024170422,0,0,1.612081584,1.612081584
SHEF-C31CA,E,310158,87,2672,10,6,91,861.4963986,3.74251497,2.245508982,34.05688623,40.04491018,3.224163168,1.934497901,29.33988483,34.4985459
SHEF-C31CA,M,310158,87,2672,180,91,8,861.4963986,67.36526946,34.05688623,2.994011976,104.4161677,58.03493703,29.33988483,2.579330535,89.9541524
SHEF-C31CA,ORF6,310158,89|90,6639,81,31,7,2140.521928,29.17044372,11.20346946,2.529815685,42.90372886,26.11572166,9.994905822,2.256914218,38.3675417
SHEF-C31CA,ORF7a,310158,91,221,1,1,0,71.25400602,4.524886878,4.524886878,0,9.049773756,0.322416317,0.322416317,0,0.644832634
SHEF-C31CA,ORF8,310158,92,2938,0,0,2,947.2591389,0,0,0.680735194,0.680735194,0,0,0.644832634,0.644832634
SHEF-C31CA,N,310158,92|93,7680,316,132,23,2476.157313,66.76803525,27.83635597,4.850274146,99.45466536,101.8835561,42.55895382,7.415575287,151.8580852
SHEF-C31CA,N*,310158,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C31CA,ORF10,310158,97|98,2532,0,0,9,816.3581143,0,0,12.95332022,12.95332022,0,0,2.901746852,2.901746852
SHEF-C31E8,ORF1a,449640,1|2,7289,3230,1714,175,1621.074637,11023.89078,5846.559321,597.2696246,17467.71973,718.3524597,381.193844,38.92002491,1138.466329
SHEF-C31E8,S,449640,71|72,6431,161,112,18,1430.255315,47.02095484,32.68164575,5.252407353,84.95500795,35.80642292,24.90881594,4.003202562,64.71844142
SHEF-C31E8,ORF3a,449640,84,4998,1,2,12,1111.555911,0.200080032,0.400160064,2.400960384,3.00120048,0.222400142,0.444800285,2.668801708,3.336002135
SHEF-C31E8,E,449640,86|87,8502,19,13,270,1890.84601,5.810165816,4.059962523,81.84978728,91.71991562,4.225602704,2.89120185,60.04803843,67.16484299
SHEF-C31E8,M,449640,87|88,7538,250,135,23,1676.452273,78.07620237,42.07947178,7.183010618,127.3386848,55.60003558,30.02401922,5.115203274,90.73925807
SHEF-C31E8,ORF6,449640,89,1674,73,41,15,372.2978383,43.60812425,24.49223417,8.960573477,77.0609319,16.23521039,9.118405836,3.336002135,28.68961836
SHEF-C31E8,ORF7a,449640,90|91,4928,5,8,11,1095.987901,1.841551578,2.819706126,3.586566678,8.247824381,1.112000712,1.779201139,2.446401566,5.337603416
SHEF-C31E8,ORF8,449640,92,2212,1,1,7,491.9491148,0.452079566,0.452079566,3.164556962,4.068716094,0.222400142,0.222400142,1.556800996,2.001601281
SHEF-C31E8,N,449640,93,6245,367,243,47,1388.888889,58.76701361,38.9111289,7.526020817,105.2041633,81.62085224,54.04323459,10.45280669,146.1168935
SHEF-C31E8,N*,449640,95,2343,0,0,1,521.0835335,0,0,0.426803244,0.426803244,0,0,0.222400142,0.222400142
SHEF-C31E8,ORF10,449640,97|98,4251,0,0,25,945.4230051,0,0,18.58515334,18.58515334,0,0,5.560003558,5.560003558
SHEF-C3212,ORF1a,474402,1,156,1349,850,78,32.88350386,8647.435897,5448.717949,500,14596.15385,284.3579917,179.1729377,16.44175193,479.9726814
SHEF-C3212,S,474402,71,2907,94,59,6,612.771447,32.33574131,20.29583763,2.063983488,54.69556244,19.81441899,12.43670979,1.264750149,33.51587894
SHEF-C3212,ORF3a,474402,84,5954,2,3,9,1255.053731,0.335908633,0.503862949,1.511588848,2.35136043,0.421583383,0.632375074,1.897125223,2.95108368
SHEF-C3212,E,474402,86|87,9814,24,17,236,2068.70966,5.81977322,4.172803142,57.78584001,67.77841637,5.059000594,3.583458754,49.74683918,58.38929853
SHEF-C3212,M,474402,87|88,10385,196,130,16,2189.071716,48.02296012,31.90967108,3.840338619,83.77296983,41.31517152,27.40291989,3.372667063,72.09075847
SHEF-C3212,ORF6,474402,89|90,9061,142,92,14,1909.983516,42.66928921,27.81136638,4.23216445,74.71282004,29.93242018,19.39283561,2.95108368,52.27633948
SHEF-C3212,ORF7a,474402,90|91,8683,1,1,4,1830.304257,0.341296928,0.341296928,0.862763989,1.545357846,0.210791691,0.210791691,0.843166766,1.264750149
SHEF-C3212,ORF8,474402,92,4731,0,1,5,997.2554922,0,0.211371803,1.056859015,1.268230818,0,0.210791691,1.053958457,1.264750149
SHEF-C3212,N,474402,93,5953,937,603,113,1254.842939,157.3996304,101.2934655,18.98202587,277.6751218,197.5118149,127.1073899,23.81946113,348.4386659
SHEF-C3212,N*,474402,95,4347,8,3,1,916.3114827,1.840349666,0.690131125,0.230043708,2.7605245,1.686333531,0.632375074,0.210791691,2.529500297
SHEF-C3212,ORF10,474402,97|98,8806,0,0,49,1856.231635,0,0,15.87050724,15.87050724,0,0,10.32879288,10.32879288
SHEF-C3230,ORF1a,219556,1|2,2926,1801,1009,108,1332.68961,11386.79849,6386.075949,683.5443038,18456.41875,820.2918618,459.563847,49.19018383,1329.045893
SHEF-C3230,S,219556,71,1495,28,13,8,680.9196743,18.72909699,8.695652174,5.351170569,32.77591973,12.75301062,5.921040646,3.64371732,22.31776859
SHEF-C3230,ORF3a,219556,84,2471,0,0,5,1125.453187,0,0,2.023472278,2.023472278,0,0,2.277323325,2.277323325
SHEF-C3230,E,219556,87,2108,7,0,142,960.1195139,3.320683112,0,67.36242884,70.68311195,3.188252655,0,64.67598244,67.86423509
SHEF-C3230,M,219556,87,2108,84,42,11,960.1195139,39.84819734,19.92409867,5.218216319,64.99051233,38.25903186,19.12951593,5.010111316,62.39865911
SHEF-C3230,ORF6,219556,89,971,23,10,1,442.2561898,23.6869207,10.29866117,1.029866117,35.01544799,10.4756873,4.554646651,0.455464665,15.48579861
SHEF-C3230,ORF7a,219556,90|91,3756,1,0,3,1710.725282,0.740740741,0,1.571995936,2.312736677,0.455464665,0,1.366393995,1.82185866
SHEF-C3230,ORF8,219556,92,1652,0,0,3,752.4276267,0,0,1.81598063,1.81598063,0,0,1.366393995,1.366393995
SHEF-C3230,N,219556,93,3669,88,60,7,1671.099856,23.98473699,16.35322976,1.907876806,42.24584355,40.08089052,27.3278799,3.188252655,70.59702308
SHEF-C3230,N*,219556,95,1308,0,0,1,595.7477819,0,0,0.764525994,0.764525994,0,0,0.455464665,0.455464665
SHEF-C3230,ORF10,219556,97|98,2947,0,0,22,1342.254368,0,0,24.95422242,24.95422242,0,0,10.02022263,10.02022263
SHEF-C324F,ORF1a,429128,1|2,7329,3119,1794,203,1707.882031,14556.63696,8383.17757,948.5981308,23888.41266,726.8227662,418.0570832,47.30523294,1192.185082
SHEF-C324F,S,429128,71,3513,179,117,18,818.6368636,50.95360091,33.30486763,5.12382579,89.38229434,41.71249604,27.26459238,4.194552674,73.1716411
SHEF-C324F,ORF3a,429128,84,4648,0,0,6,1083.126713,0,0,1.290877797,1.290877797,0,0,1.398184225,1.398184225
SHEF-C324F,E,429128,86|87,8184,17,10,250,1907.123283,5.623552762,3.307972213,82.562269,91.49379398,3.96152197,2.330307041,58.25767603,64.54950504
SHEF-C324F,M,429128,87,3023,414,207,35,704.4518186,136.9500496,68.47502481,11.57790275,217.0029772,96.47471151,48.23735575,8.156074644,152.8681419
SHEF-C324F,ORF6,429128,89|90,4529,88,49,3,1055.396059,53.59317905,29.84165652,1.564407122,84.99924269,20.50670196,11.4185045,0.699092112,32.62429858
SHEF-C324F,ORF7a,429128,90|91,4550,5,2,0,1060.289704,2.751671967,0.947703236,0,3.699375203,1.165153521,0.466061408,0,1.631214929
SHEF-C324F,ORF8,429128,92,1856,0,0,3,432.5049869,0,0,1.61637931,1.61637931,0,0,0.699092112,0.699092112
SHEF-C324F,N,429128,93,6601,184,105,37,1538.235678,27.87456446,15.90668081,5.605211332,49.3864566,42.87764956,24.46822393,8.622136053,75.96800954
SHEF-C324F,N*,429128,95,2504,0,0,1,583.5088831,0,0,0.399361022,0.399361022,0,0,0.233030704,0.233030704
SHEF-C324F,ORF10,429128,97|98,4328,0,0,10,1008.556887,0,0,10.61650267,10.61650267,0,0,2.330307041,2.330307041
SHEF-C32A9,ORF1a,198677,1|2,2964,579,321,35,1491.868712,17275.7979,9637.387178,1060.606061,27973.79114,291.4277949,161.5687775,17.61653337,470.6131057
SHEF-C32A9,S,198677,71,675,87,47,3,339.7474292,128.8888889,69.62962963,4.444444444,202.962963,43.78966866,23.65648767,1.509988574,68.9561449
SHEF-C32A9,ORF3a,198677,84,2668,0,0,7,1342.883172,0,0,2.623688156,2.623688156,0,0,3.523306674,3.523306674
SHEF-C32A9,E,198677,87,1808,24,12,126,910.0197809,13.27433628,6.637168142,69.69026549,89.60176991,12.0799086,6.039954298,63.41952013,81.53938302
SHEF-C32A9,M,198677,87,1808,69,31,4,910.0197809,38.16371681,17.1460177,2.212389381,57.52212389,34.72973721,15.60321527,2.013318099,52.34627058
SHEF-C32A9,ORF6,198677,89,62,0,0,1,31.20643054,0,0,16.12903226,16.12903226,0,0,0.503329525,0.503329525
SHEF-C32A9,ORF7a,198677,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C32A9,ORF8,198677,92,2297,0,0,1,1156.147918,0,0,0.435350457,0.435350457,0,0,0.503329525,0.503329525
SHEF-C32A9,N,198677,93,2355,411,277,31,1185.341031,174.522293,117.6220807,13.16348195,305.3078556,206.8684347,139.4222784,15.60321527,361.8939283
SHEF-C32A9,N*,198677,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C32A9,ORF10,198677,98,344,0,0,7,173.1453565,0,0,20.34883721,20.34883721,0,0,3.523306674,3.523306674
SHEF-C32C7,ORF1a,460748,1|3,5434,2752,1470,132,1179.386563,13490.19608,7196.460841,647.0588235,21333.71574,597.2896247,319.0464202,28.6490663,944.9851112
SHEF-C32C7,S,460748,71,3457,36,21,6,750.3016833,10.41365346,6.074631183,1.735608909,18.22389355,7.813381718,4.557806002,1.302230286,13.67341801
SHEF-C32C7,ORF3a,460748,84,5626,2,0,11,1221.057932,0.355492357,0,1.955207963,2.31070032,0.434076762,0,2.387422192,2.821498954
SHEF-C32C7,E,460748,87|88,8903,13,5,220,1932.292707,3.723861358,1.432254368,62.71416331,67.87027904,2.821498954,1.085191905,47.74844383,51.65513469
SHEF-C32C7,M,460748,87|88|89,14120,131,81,11,3064.581941,37.32171185,23.20252077,2.954513481,63.4787461,28.43202792,17.58010887,2.387422192,48.39955898
SHEF-C32C7,ORF6,460748,89|90,9779,43,18,8,2122.418328,8.297326961,3.505300893,1.533448342,13.3360762,9.332650386,3.906690859,1.736307049,14.97564829
SHEF-C32C7,ORF7a,460748,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C32C7,ORF8,460748,92,3103,0,0,3,673.4700965,0,0,0.966806316,0.966806316,0,0,0.651115143,0.651115143
SHEF-C32C7,N,460748,93|94,9296,283,176,36,2017.58879,52.71045918,32.80718537,6.696428571,92.21407313,61.42186184,38.19875507,7.813381718,107.4339986
SHEF-C32C7,N*,460748,95|97,5150,1,1,2,1117.747662,0.453103761,0.453103761,0.792893091,1.699100613,0.217038381,0.217038381,0.434076762,0.868153524
SHEF-C32C7,ORF10,460748,97|98,4490,0,0,26,974.502331,0,0,16.19347653,16.19347653,0,0,5.642997908,5.642997908
SHEF-C32F4,ORF1a,144698,1|2,2120,1175,476,45,1465.120458,17000.97513,6884.545538,652.173913,24537.69459,812.0361028,328.9610084,31.099255,1172.096366
SHEF-C32F4,S,144698,71,784,24,13,1,541.8181316,30.6122449,16.58163265,1.275510204,48.46938776,16.58626933,8.984229222,0.691094556,26.26159311
SHEF-C32F4,ORF3a,144698,84,1794,0,0,2,1239.823633,0,0,1.114827202,1.114827202,0,0,1.382189111,1.382189111
SHEF-C32F4,E,144698,87,1392,6,2,78,962.0036213,4.310344828,1.436781609,56.03448276,61.7816092,4.146567333,1.382189111,53.90537533,59.43413178
SHEF-C32F4,M,144698,87,1392,110,50,5,962.0036213,79.02298851,35.91954023,3.591954023,118.5344828,76.02040111,34.55472778,3.455472778,114.0306017
SHEF-C32F4,ORF6,144698,89,1317,21,11,1,910.1715297,15.9453303,8.352315869,0.759301443,25.05694761,14.51298567,7.602040111,0.691094556,22.80612033
SHEF-C32F4,ORF7a,144698,90|91,2149,1,2,0,1485.1622,0.539956803,6.734006734,0,7.273963537,0.691094556,1.382189111,0,2.073283667
SHEF-C32F4,ORF8,144698,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C32F4,N,144698,93,2147,84,29,5,1483.780011,39.12435957,13.50721938,2.328830927,54.96040987,58.05194267,20.04174211,3.455472778,81.54915756
SHEF-C32F4,N*,144698,95,408,0,0,2,281.9665787,0,0,4.901960784,4.901960784,0,0,1.382189111,1.382189111
SHEF-C32F4,ORF10,144698,97|98,1107,0,0,2,765.041673,0,0,6.032303065,6.032303065,0,0,1.382189111,1.382189111
SHEF-C3300,ORF1a,212642,1|2|3,6867,545,295,28,3229.371432,15373.53937,8315.505226,800,24489.0446,256.29932,138.7308246,13.16767149,408.197816
SHEF-C3300,S,212642,71,1091,57,37,5,513.0689139,52.2456462,33.91384051,4.582951421,90.74243813,26.80561695,17.40013732,2.351369908,46.55712418
SHEF-C3300,ORF3a,212642,84,2082,1,0,2,979.1104297,0.480307397,0,0.960614793,1.44092219,0.470273982,0,0.940547963,1.410821945
SHEF-C3300,E,212642,86|87,3875,21,10,80,1822.311679,16.62707838,7.917656374,62.11449925,86.65923401,9.875753614,4.702739816,37.62191853,52.20041196
SHEF-C3300,M,212642,87|88,4501,135,59,7,2116.703191,106.888361,46.7141726,5.059426437,158.6619601,63.48698752,27.74616492,3.291917871,94.52507031
SHEF-C3300,ORF6,212642,89,178,3,4,0,83.70876873,16.85393258,22.47191011,0,39.3258427,1.410821945,1.881095926,0,3.291917871
SHEF-C3300,ORF7a,212642,90|91,1880,3,4,2,884.1150854,7.537688442,6.374653293,1.349527665,15.2618694,1.410821945,1.881095926,0.940547963,4.232465835
SHEF-C3300,ORF8,212642,92,1457,0,0,2,685.1891912,0,0,1.372683596,1.372683596,0,0,0.940547963,0.940547963
SHEF-C3300,N,212642,93,3295,82,52,4,1549.552769,24.8861912,15.7814871,1.213960546,41.88163885,38.56246649,24.45424704,1.881095926,64.89780946
SHEF-C3300,N*,212642,95,974,3,0,0,458.0468581,3.080082136,0,0,3.080082136,1.410821945,0,0,1.410821945
SHEF-C3300,ORF10,212642,98,252,0,0,7,118.5090434,0,0,27.77777778,27.77777778,0,0,3.291917871,3.291917871
SHEF-C335B,ORF1a,604023,1|2,8017,6033,1580,146,1327.267339,33467.81507,8772.349822,811.1111111,43051.276,998.8030257,261.5794432,24.171265,1284.553734
SHEF-C335B,S,604023,71,789,79,33,4,130.624165,100.1267427,41.82509506,5.069708492,147.0215463,13.07897216,5.463368117,0.662226438,19.20456671
SHEF-C335B,ORF3a,604023,84,9035,0,0,15,1495.803968,0,0,1.660210293,1.660210293,0,0,2.483349144,2.483349144
SHEF-C335B,E,604023,87,4466,30,9,221,739.3758185,6.717420511,2.015226153,49.48499776,58.21764442,4.966698288,1.490009486,36.58801072,43.0447185
SHEF-C335B,M,604023,87,4466,538,136,13,739.3758185,120.4657412,30.45230631,2.910882221,153.8289297,89.06945596,22.51569891,2.152235925,113.7373908
SHEF-C335B,ORF6,604023,89|90,15639,215,87,13,2589.139818,29.28657694,11.87713311,1.774744027,42.93845407,35.59467106,14.40342504,2.152235925,52.15033202
SHEF-C335B,ORF7a,604023,90,8314,0,0,2,1376.437652,0,0,0.240558095,0.240558095,0,0,0.331113219,0.331113219
SHEF-C335B,ORF8,604023,92,4577,0,0,2,757.7526021,0,0,0.436967446,0.436967446,0,0,0.331113219,0.331113219
SHEF-C335B,N,604023,93,9078,516,160,29,1502.922902,56.84071381,17.62502754,3.194536241,77.66027759,85.42721055,26.48905754,4.801141678,116.7174098
SHEF-C335B,N*,604023,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C335B,ORF10,604023,97|98,4795,0,0,14,793.843943,0,0,8.153035614,8.153035614,0,0,2.317792534,2.317792534
SHEF-C336A,ORF1a,400683,1|2|4,12054,2966,1765,187,3008.36322,16553.56807,9860.335196,1044.692737,27458.596,740.2360469,440.4978499,46.67031044,1227.404207
SHEF-C336A,S,400683,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C336A,ORF3a,400683,84,5459,0,0,5,1362.423662,0,0,0.915918666,0.915918666,0,0,1.247869263,1.247869263
SHEF-C336A,E,400683,87,3623,0,0,338,904.2060681,0,0,93.29285123,93.29285123,0,0,84.35596219,84.35596219
SHEF-C336A,M,400683,87,3623,66,37,4,904.2060681,18.21694728,10.21253105,1.104057411,29.53353574,16.47187427,9.234232548,0.998295411,26.70440223
SHEF-C336A,ORF6,400683,89,81,8,1,0,20.21548206,98.7654321,12.34567901,0,111.1111111,1.996590821,0.249573853,0,2.246164674
SHEF-C336A,ORF7a,400683,90,2902,0,0,7,724.2633204,0,0,2.412129566,2.412129566,0,0,1.747016969,1.747016969
SHEF-C336A,ORF8,400683,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C336A,N,400683,93,5868,154,98,21,1464.499367,26.24403545,16.70074983,3.578732106,46.52351738,38.43437331,24.45823756,5.241050906,68.13366177
SHEF-C336A,N*,400683,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C336A,ORF10,400683,98,863,0,0,19,215.3822348,0,0,22.01622248,22.01622248,0,0,4.7419032,4.7419032
SHEF-C3379,ORF1a,85789,1|2,1709,119,91,8,1992.096889,13001.17647,9890.065359,888.8888889,23780.13072,138.7124223,106.0742053,9.325204863,254.1118325
SHEF-C3379,S,85789,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C3379,ORF3a,85789,85,91,0,1,0,106.0742053,0,10.98901099,0,10.98901099,0,1.165650608,0,1.165650608
SHEF-C3379,E,85789,86|87,1524,123,82,51,1776.451526,136.9710468,92.28174787,56.79287305,286.0456677,143.3750248,95.58334985,59.448181,298.4065556
SHEF-C3379,M,85789,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C3379,ORF6,85789,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C3379,ORF7a,85789,91,62,2,1,0,72.27033769,32.25806452,16.12903226,0,48.38709677,2.331301216,1.165650608,0,3.496951824
SHEF-C3379,ORF8,85789,92,1271,0,0,1,1481.541923,0,0,0.786782061,0.786782061,0,0,1.165650608,1.165650608
SHEF-C3379,N,85789,93,2118,284,154,114,2468.847988,134.088763,72.71010387,53.82436261,260.6232295,331.0447726,179.5101936,132.8841693,643.4391356
SHEF-C3379,N*,85789,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C3379,ORF10,85789,97|98,1341,0,0,7,1563.137465,0,0,19.33481715,19.33481715,0,0,8.159554255,8.159554255
SHEF-C33D3,ORF1a,239456,1|2,3612,1091,604,59,1508.419083,15139.17137,8375.282486,819.4444444,24333.89831,455.6160631,252.2384071,24.63918215,732.4936523
SHEF-C33D3,S,239456,71,1665,15,8,2,695.3260724,9.009009009,4.804804805,1.201201201,15.01501502,6.264198851,3.340906054,0.835226513,10.44033142
SHEF-C33D3,ORF3a,239456,84,2732,3,0,0,1140.919417,1.098096633,0,0,1.098096633,1.25283977,0,0,1.25283977
SHEF-C33D3,E,239456,87,1988,11,9,118,830.2151543,5.533199195,4.527162978,59.35613682,69.41649899,4.593745824,3.75851931,49.27836429,57.63062943
SHEF-C33D3,M,239456,87,1988,117,41,9,830.2151543,58.85311871,20.62374245,4.527162978,84.00402414,48.86075104,17.12214353,3.75851931,69.74141387
SHEF-C33D3,ORF6,239456,89|90,4751,20,10,1,1984.080583,11.67505161,5.973715651,0.597371565,18.24613883,8.352265134,4.176132567,0.417613257,12.94601096
SHEF-C33D3,ORF7a,239456,91,877,2,2,0,366.2468261,2.28050171,2.28050171,0,4.561003421,0.835226513,0.835226513,0,1.670453027
