sample,reads,orf,mapped_reads,amplicons,gRNA_count,sgRNA_HQ_count,sgRNA_LQ_count,sgRNA_LLQ_count,gRHPT,sgRPTg_HQ,sgRPTg_LQ,sgRPTg_LLQ,sgRPTg_ALL,sgRPHT_HQ,sgRPHT_LQ,sgRPHT_LLQ,sgRPHT_ALL
SHEF-C00EE,100000,ORF3a,102540,84,1174,0,1,8,1144.91905597815,0,0.851788756388416,6.81431005110733,7.66609880749574,0,0.975229178857031,7.80183343085625,8.77706260971328
SHEF-C00EE,100000,E,102540,86|87,1948,3,5,90,1899.7464404135,4.22535211267606,7.04225352112676,124.357778333978,135.625383967781,2.92568753657109,4.87614589428516,87.7706260971328,95.5724595279891
SHEF-C00EE,100000,M,102540,87,710,85,39,10,692.412716988492,119.718309859155,54.9295774647887,14.0845070422535,188.732394366197,82.8944802028477,38.0339379754242,9.75229178857031,130.680709966842
SHEF-C00EE,100000,ORF6,102540,89,404,8,4,3,393.992588258241,19.8019801980198,9.9009900990099,7.42574257425743,37.1287128712871,7.80183343085625,3.90091671542813,2.92568753657109,14.6284376828555
SHEF-C00EE,100000,ORF7a,102540,90,998,0,0,3,973.278720499317,0,0,3.0060120240481,3.0060120240481,0,0,2.92568753657109,2.92568753657109
SHEF-C00EE,100000,ORF8,102540,92,820,0,0,2,799.687926662766,0,0,2.4390243902439,2.4390243902439,0,0,1.95045835771406,1.95045835771406
SHEF-C00EE,100000,N,102540,93,1447,61,37,13,1411.15662180612,42.1561852107809,25.5701451278507,8.98410504492053,76.7104353835522,59.4889799102789,36.0834796177102,12.6779793251414,108.25043885313
SHEF-C00EE,100000,N*,102540,95,352,0,0,1,343.280670957675,0,0,2.84090909090909,2.84090909090909,0,0,0.975229178857031,0.975229178857031
SHEF-C00EE,100000,ORF10,102540,97|98,1400,0,1,13,1365.32085039984,0,1.05374077976818,25.3341713415218,26.38791212129,0,0.975229178857031,12.6779793251414,13.6532085039984
SHEF-C00EE,10000,ORF1a,10241,1,11,67,26,0,107.411385606874,6090.90909090909,2363.63636363636,0,8454.54545454546,654.232985060053,253.881456888976,0,908.114441949028
SHEF-C00EE,10000,S,10241,71,53,3,1,1,517.527585196758,56.6037735849057,18.8679245283019,18.8679245283019,94.3396226415094,29.2940142564203,9.76467141880676,9.76467141880676,48.8233570940338
SHEF-C00EE,10000,ORF3a,10241,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C00EE,10000,E,10241,87,70,0,1,13,683.526999316473,0,14.2857142857143,185.714285714286,200,0,9.76467141880676,126.940728444488,136.705399863295
SHEF-C00EE,10000,M,10241,87,70,8,9,0,683.526999316473,114.285714285714,128.571428571429,0,242.857142857143,78.1173713504541,87.8820427692608,0,165.999414119715
SHEF-C00EE,10000,ORF6,10241,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C00EE,10000,ORF7a,10241,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C00EE,10000,ORF8,10241,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C00EE,10000,N,10241,93,154,4,4,2,1503.75939849624,25.974025974026,25.974025974026,12.987012987013,64.9350649350649,39.058685675227,39.058685675227,19.5293428376135,97.6467141880676
SHEF-C00EE,10000,N*,10241,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C00EE,10000,ORF10,10241,98,51,0,0,1,497.998242359145,0,0,19.6078431372549,19.6078431372549,0,0,9.76467141880676,9.76467141880676
SHEF-C00EE,200000,ORF1a,205081,1,257,1385,465,53,125.316338422379,5389.10505836576,1809.33852140078,206.225680933852,7404.66926070039,675.34291328792,226.739678468508,25.8434472232923,927.92603897972
SHEF-C00EE,200000,S,205081,71|72,3371,51,30,19,1643.74076584374,46.7889908256881,27.5229357798165,16.9521656765703,91.2640922820749,24.8682227997718,14.6283663528069,9.2646320234444,48.7612211760231
SHEF-C00EE,200000,ORF3a,205081,84,2346,0,1,11,1143.9382487895,0,0.426257459505541,4.68883205456095,5.1150895140665,0,0.487612211760231,5.36373432936255,5.85134654112278
SHEF-C00EE,200000,E,205081,86|87,3874,10,11,171,1889.00970835914,7.38552437223043,8.12407680945347,124.583831563152,140.093432744836,4.87612211760231,5.36373432936255,83.3816882109996,93.6215446579644
SHEF-C00EE,200000,M,205081,87,1354,152,66,14,660.226934723353,112.259970457902,48.7444608567208,10.3397341211226,171.344165435746,74.1170561875552,32.1824059761753,6.82657096464324,113.126033128374
SHEF-C00EE,200000,ORF6,205081,89,849,17,10,7,413.982767784436,20.0235571260306,11.7785630153121,8.24499411071849,40.0471142520612,8.28940759992393,4.87612211760231,3.41328548232162,16.5788151998479
SHEF-C00EE,200000,ORF7a,205081,90,2088,0,0,7,1018.13429815536,0,0,3.35249042145594,3.35249042145594,0,0,3.41328548232162,3.41328548232162
SHEF-C00EE,200000,ORF8,205081,92,1667,1,0,5,812.849557004306,0.599880023995201,0,2.999400119976,3.59928014397121,0.487612211760231,0,2.43806105880116,2.92567327056139
SHEF-C00EE,200000,N,205081,93,2918,133,64,23,1422.85243391636,45.5791638108293,21.932830705963,7.88211103495545,75.3941055517478,64.8524241641108,31.2071815526548,11.2150808704853,107.274686587251
SHEF-C00EE,200000,N*,205081,95,753,0,0,1,367.171995455454,0,0,1.32802124833997,1.32802124833997,0,0,0.487612211760231,0.487612211760231
SHEF-C00EE,200000,ORF10,205081,97|98,2874,0,1,20,1401.39749659891,0,0.50761421319797,19.1309914199721,19.6386056331701,0,0.487612211760231,9.75224423520463,10.2398564469649
SHEF-C00EE,500000,ORF1a,512606,1|3,7115,3503,1162,112,1388.00560274363,5282.20627275184,1752.6395173454,168.929110105581,7203.77490020282,683.37085402824,226.684822261152,21.8491394950508,931.904815784443
SHEF-C00EE,500000,S,512606,71,2871,160,74,45,560.079281163311,55.7297109021247,25.7749912922327,15.6739811912226,97.1786833855799,31.2130564215011,14.4360385949443,8.77867211854719,54.4277671349926
SHEF-C00EE,500000,ORF3a,512606,84,5844,1,2,30,1140.05688579533,0.171115674195756,0.342231348391513,5.13347022587269,5.64681724845996,0.195081602634382,0.390163205268764,5.85244807903146,6.43769288693461
SHEF-C00EE,500000,E,512606,86|87,9648,24,8,463,1882.14730221652,6.76197169622668,2.17086696164993,131.60823920043,140.541077858307,4.68195846322517,1.56065282107506,90.3227820197188,96.5653933040191
SHEF-C00EE,500000,M,512606,87|88,9410,396,154,27,1835.71788078953,113.629842180775,44.0712153956983,7.62932156499525,165.330379141468,77.2523146432153,30.0425668056948,5.26720327112831,112.562084720038
SHEF-C00EE,500000,ORF6,512606,89,2213,64,29,23,431.715586629887,28.9200180750113,13.1043831902395,10.3931314957072,52.417532760958,12.4852225686004,5.65736647639708,4.48687686059078,22.6294659055883
SHEF-C00EE,500000,ORF7a,512606,90|91,7199,2,2,19,1404.39245736492,1.05318588730911,1.05318588730911,3.92281935874889,6.02919113336711,0.390163205268764,0.390163205268764,3.70655045005326,4.48687686059078
SHEF-C00EE,500000,ORF8,512606,92,4294,3,2,11,837.680401712036,0.698649278062413,0.465766185374942,2.56171401956218,3.72612948299953,0.585244807903146,0.390163205268764,2.1458976289782,3.12130564215011
SHEF-C00EE,500000,N,512606,93,7283,338,152,62,1420.7793119862,46.4094466565976,20.8705203899492,8.51297542221612,75.7929424687629,65.9375816904211,29.6524036004261,12.0950593633317,107.685044654179
SHEF-C00EE,500000,N*,512606,95,1855,0,0,4,361.876372886779,0,0,2.15633423180593,2.15633423180593,0,0,0.780326410537528,0.780326410537528
SHEF-C00EE,500000,ORF10,512606,97|98,7276,0,1,56,1419.41374076776,0,0.201126307320998,21.5107379100742,21.7118642173952,0,0.195081602634382,10.9245697475254,11.1196513501598
SHEF-C00EE,50000,ORF1a,51281,1,65,336,93,12,126.752598428268,5169.23076923077,1430.76923076923,184.615384615385,6784.61538461538,655.213431875353,181.353717751214,23.4004797098341,859.967629336401
SHEF-C00EE,50000,S,51281,71,262,16,6,4,510.91047366471,61.0687022900763,22.9007633587786,15.2671755725191,99.236641221374,31.2006396131121,11.700239854917,7.80015990327802,50.7010393713071
SHEF-C00EE,50000,ORF3a,51281,84,586,0,0,2,1142.72342583023,0,0,3.41296928327645,3.41296928327645,0,0,3.90007995163901,3.90007995163901
SHEF-C00EE,50000,E,51281,86|87,1033,1,4,46,2014.39129502155,2.68096514745308,10.7238605898123,120.992769518239,134.397595255504,1.9500399758195,7.80015990327802,89.7018388876972,99.4520387667947
SHEF-C00EE,50000,M,51281,87,373,43,21,5,727.364910980675,115.281501340483,56.3002680965147,13.4048257372654,184.986595174263,83.8517189602387,40.9508394922096,9.75019987909752,134.552758331546
SHEF-C00EE,50000,ORF6,51281,89,180,2,2,2,351.007195647511,11.1111111111111,11.1111111111111,11.1111111111111,33.3333333333333,3.90007995163901,3.90007995163901,3.90007995163901,11.700239854917
SHEF-C00EE,50000,ORF7a,51281,90,504,0,0,2,982.82014781303,0,0,3.96825396825397,3.96825396825397,0,0,3.90007995163901,3.90007995163901
SHEF-C00EE,50000,ORF8,51281,92,411,0,0,2,801.466430061816,0,0,4.8661800486618,4.8661800486618,0,0,3.90007995163901,3.90007995163901
SHEF-C00EE,50000,N,51281,93,749,34,17,5,1460.57994188881,45.3938584779706,22.6969292389853,6.67556742323097,74.7663551401869,66.3013591778631,33.1506795889316,9.75019987909752,109.202238645892
SHEF-C00EE,50000,N*,51281,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C00EE,50000,ORF10,51281,97|98,705,0,0,5,1374.77818295275,0,0,18.6887528336576,18.6887528336576,0,0,9.75019987909752,9.75019987909752
SHEF-C00EE,5000,ORF1a,5125,1,10,31,14,0,195.121951219512,3100,1400,0,4500,604.878048780488,273.170731707317,0,878.048780487805
SHEF-C00EE,5000,S,5125,71,29,3,0,0,565.853658536585,103.448275862069,0,0,103.448275862069,58.5365853658537,0,0,58.5365853658537
SHEF-C00EE,5000,ORF3a,5125,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C00EE,5000,E,5125,87,34,0,1,7,663.414634146342,0,29.4117647058824,205.882352941176,235.294117647059,0,19.5121951219512,136.585365853659,156.09756097561
SHEF-C00EE,5000,M,5125,87,34,6,4,0,663.414634146342,176.470588235294,117.647058823529,0,294.117647058824,117.073170731707,78.0487804878049,0,195.121951219512
SHEF-C00EE,5000,ORF6,5125,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C00EE,5000,ORF7a,5125,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C00EE,5000,ORF8,5125,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C00EE,5000,N,5125,93,76,3,3,2,1482.92682926829,39.4736842105263,39.4736842105263,26.3157894736842,105.263157894737,58.5365853658537,58.5365853658537,39.0243902439024,156.09756097561
SHEF-C00EE,5000,N*,5125,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C00EE,5000,ORF10,5125,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C17E8,100000,ORF1a,98263,1,49,642,348,40,49.866175467877,13102.0408163265,7102.04081632653,816.326530612245,21020.4081632653,653.348666334226,354.151613526963,40.7070820145935,1048.20736187578
SHEF-C17E8,100000,S,98263,71,221,11,9,2,224.906628130629,49.7737556561086,40.7239819004525,9.04977375565611,99.5475113122172,11.1944475540132,9.15909345328354,2.03535410072967,22.3888951080264
SHEF-C17E8,100000,ORF3a,98263,84,2146,0,0,2,2183.93495008294,0,0,0.931966449207829,0.931966449207829,0,0,2.03535410072967,2.03535410072967
SHEF-C17E8,100000,E,98263,87,532,0,3,36,541.404190794093,0,5.6390977443609,67.6691729323308,73.3082706766917,0,3.05303115109451,36.6363738131341,39.6894049642287
SHEF-C17E8,100000,M,98263,87,532,16,11,1,541.404190794093,30.0751879699248,20.6766917293233,1.8796992481203,52.6315789473684,16.2828328058374,11.1944475540132,1.01767705036484,28.4949574102154
SHEF-C17E8,100000,ORF6,98263,89,27,1,1,0,27.4772803598506,37.037037037037,37.037037037037,0,74.0740740740741,1.01767705036484,1.01767705036484,0,2.03535410072967
SHEF-C17E8,100000,ORF7a,98263,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C17E8,100000,ORF8,98263,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C17E8,100000,N,98263,93,1094,182,129,18,1113.33869309913,166.36197440585,117.915904936015,16.4533820840951,300.73126142596,185.2172231664,131.280339497064,18.3181869065671,334.815749570031
SHEF-C17E8,100000,N*,98263,95,140,1,1,0,142.474787051077,7.14285714285714,7.14285714285714,0,14.2857142857143,1.01767705036484,1.01767705036484,0,2.03535410072967
SHEF-C17E8,100000,ORF10,98263,98,264,0,0,4,268.666741296317,0,0,15.1515151515152,15.1515151515152,0,0,4.07070820145935,4.07070820145935
SHEF-C17E8,10000,ORF1a,9843,1,4,59,39,4,40.638016864777,14750,9750,1000,25500,599.410748755461,396.220664431576,40.638016864777,1036.26943005181
SHEF-C17E8,10000,S,9843,71,22,1,0,0,223.509092756273,45.4545454545455,0,0,45.4545454545455,10.1595042161943,0,0,10.1595042161943
SHEF-C17E8,10000,ORF3a,9843,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C17E8,10000,E,9843,87,48,0,1,5,487.656202377324,0,20.8333333333333,104.166666666667,125,0,10.1595042161943,50.7975210809712,60.9570252971655
SHEF-C17E8,10000,M,9843,87,48,2,3,1,487.656202377324,41.6666666666667,62.5,20.8333333333333,125,20.3190084323885,30.4785126485827,10.1595042161943,60.9570252971655
SHEF-C17E8,10000,ORF6,9843,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C17E8,10000,ORF7a,9843,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C17E8,10000,ORF8,9843,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C17E8,10000,N,9843,93,106,21,8,0,1076.90744691659,198.11320754717,75.4716981132076,0,273.584905660377,213.349588540079,81.276033729554,0,294.625622269633
SHEF-C17E8,10000,N*,9843,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C17E8,10000,ORF10,9843,98,22,0,0,1,223.509092756273,0,0,45.4545454545455,45.4545454545455,0,0,10.1595042161943,10.1595042161943
SHEF-C17E8,200000,ORF1a,196588,1,102,1210,732,83,51.8851608439986,11862.7450980392,7176.47058823529,813.725490196078,19852.9411764706,615.500437463121,372.352330762814,42.2202779416851,1030.07304616762
SHEF-C17E8,200000,S,196588,71,472,34,24,4,240.096038415366,72.0338983050847,50.8474576271186,8.47457627118644,131.35593220339,17.2950536146662,12.2082731397644,2.03471218996073,31.5380389443913
SHEF-C17E8,200000,ORF3a,196588,84,4361,0,1,4,2218.34496510469,0,0.229305205228159,0.917220820912635,1.14652602614079,0,0.508678047490183,2.03471218996073,2.54339023745091
SHEF-C17E8,200000,E,196588,87,1088,3,2,58,553.441715669319,2.75735294117647,1.83823529411765,53.3088235294118,57.9044117647059,1.52603414247055,1.01735609498037,29.5033267544306,32.0467169918815
SHEF-C17E8,200000,M,196588,87,1088,36,29,3,553.441715669319,33.0882352941176,26.6544117647059,2.75735294117647,62.5,18.3124097096466,14.7516633772153,1.52603414247055,34.5901072293324
SHEF-C17E8,200000,ORF6,196588,89,66,2,1,0,33.572751134352,30.3030303030303,15.1515151515152,0,45.4545454545455,1.01735609498037,0.508678047490183,0,1.52603414247055
SHEF-C17E8,200000,ORF7a,196588,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C17E8,200000,ORF8,196588,92,1539,0,0,4,782.855515087391,0,0,2.59909031838856,2.59909031838856,0,0,2.03471218996073,2.03471218996073
SHEF-C17E8,200000,N,196588,93,2201,351,255,50,1119.60038252589,159.472966833258,115.856428895956,22.7169468423444,298.046342571558,178.545994669054,129.712902109997,25.4339023745091,333.69279915356
SHEF-C17E8,200000,N*,196588,95,274,2,1,0,139.37778501231,7.2992700729927,3.64963503649635,0,10.9489051094891,1.01735609498037,0.508678047490183,0,1.52603414247055
SHEF-C17E8,200000,ORF10,196588,98,496,0,0,5,252.304311555131,0,0,10.0806451612903,10.0806451612903,0,0,2.54339023745091,2.54339023745091
SHEF-C17E8,500000,ORF1a,491559,1,230,2939,1860,208,46.7899072135797,12778.2608695652,8086.95652173913,904.347826086957,21769.5652173913,597.893640437872,378.387945292427,42.3143508714112,1018.59593660171
SHEF-C17E8,500000,S,491559,71,1154,96,77,15,234.763273584656,83.1889081455806,66.7244367417678,12.998266897747,162.911611785095,19.5297004021898,15.6644471975897,3.05151568784215,38.2456632876216
SHEF-C17E8,500000,ORF3a,491559,84,10833,0,1,5,2203.8046297596,0,0.0923105326317733,0.461552663158866,0.55386319579064,0,0.203434379189477,1.01717189594738,1.22060627513686
SHEF-C17E8,500000,E,491559,87,2629,6,5,138,534.828982889134,2.28223659186002,1.90186382655002,52.4914416127805,56.6755420311906,1.22060627513686,1.01717189594738,28.0739443281478,30.311722499232
SHEF-C17E8,500000,M,491559,87,2629,117,64,1,534.828982889134,44.5036135412704,24.3438569798402,0.380372765310004,69.2278432864207,23.8018223651688,13.0198002681265,0.203434379189477,37.0250570124848
SHEF-C17E8,500000,ORF6,491559,89,176,6,2,0,35.8044507373479,34.0909090909091,11.3636363636364,0,45.4545454545455,1.22060627513686,0.406868758378953,0,1.62747503351581
SHEF-C17E8,500000,ORF7a,491559,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C17E8,500000,ORF8,491559,92,3934,0,0,15,800.310847731402,0,0,3.8129130655821,3.8129130655821,0,0,3.05151568784215,3.05151568784215
SHEF-C17E8,500000,N,491559,93,5455,895,588,102,1109.7345384786,164.069660861595,107.791017415215,18.698441796517,290.559120073327,182.073769374582,119.619414963412,20.7503066773266,322.443491015321
SHEF-C17E8,500000,N*,491559,95,692,4,4,0,140.776590399118,5.78034682080925,5.78034682080925,0,11.5606936416185,0.813737516757907,0.813737516757907,0,1.62747503351581
SHEF-C17E8,500000,ORF10,491559,97|98,3136,0,0,19,637.970213138199,0,0,14.6549925719885,14.6549925719885,0,0,3.86525320460006,3.86525320460006
SHEF-C17E8,50000,ORF1a,49152,1,23,296,193,14,46.7936197916667,12869.5652173913,8391.30434782609,608.695652173913,21869.5652173913,602.213541666667,392.659505208333,28.4830729166667,1023.35611979167
SHEF-C17E8,50000,S,49152,71,96,7,5,1,195.3125,72.9166666666667,52.0833333333333,10.4166666666667,135.416666666667,14.2415364583333,10.1725260416667,2.03450520833333,26.4485677083333
SHEF-C17E8,50000,ORF3a,49152,84,1069,0,0,2,2174.88606770833,0,0,1.87090739008419,1.87090739008419,0,0,4.06901041666667,4.06901041666667
SHEF-C17E8,50000,E,49152,87,258,0,3,20,524.90234375,0,11.6279069767442,77.5193798449612,89.1472868217054,0,6.103515625,40.6901041666667,46.7936197916667
SHEF-C17E8,50000,M,49152,87,258,11,7,2,524.90234375,42.6356589147287,27.1317829457364,7.75193798449612,77.5193798449612,22.3795572916667,14.2415364583333,4.06901041666667,40.6901041666667
SHEF-C17E8,50000,ORF6,49152,89,15,1,0,0,30.517578125,66.6666666666667,0,0,66.6666666666667,2.03450520833333,0,0,2.03450520833333
SHEF-C17E8,50000,ORF7a,49152,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C17E8,50000,ORF8,49152,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C17E8,50000,N,49152,93,533,94,67,6,1084.39127604167,176.360225140713,125.703564727955,11.2570356472795,313.320825515947,191.243489583333,136.311848958333,12.20703125,339.762369791667
SHEF-C17E8,50000,N*,49152,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C17E8,50000,ORF10,49152,98,127,0,0,2,258.382161458333,0,0,15.748031496063,15.748031496063,0,0,4.06901041666667,4.06901041666667
SHEF-C17E8,5000,ORF1a,4926,1,2,37,25,2,40.6008932196508,18500,12500,1000,32000,751.11652456354,507.511165245635,40.6008932196508,1299.22858302883
SHEF-C17E8,5000,S,4926,71,10,0,1,0,203.004466098254,0,100,0,100,0,20.3004466098254,0,20.3004466098254
SHEF-C17E8,5000,ORF3a,4926,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C17E8,5000,E,4926,87,22,0,0,3,446.609825416159,0,0,136.363636363636,136.363636363636,0,0,60.9013398294762,60.9013398294762
SHEF-C17E8,5000,M,4926,87,22,1,1,0,446.609825416159,45.4545454545455,45.4545454545455,0,90.9090909090909,20.3004466098254,20.3004466098254,0,40.6008932196508
SHEF-C17E8,5000,ORF6,4926,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C17E8,5000,ORF7a,4926,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C17E8,5000,ORF8,4926,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C17E8,5000,N,4926,93,49,11,5,0,994.721883881445,224.489795918367,102.040816326531,0,326.530612244898,223.30491270808,101.502233049127,0,324.807145757207
SHEF-C17E8,5000,N*,4926,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C17E8,5000,ORF10,4926,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C379B,100000,ORF1a,101837,1|2|3,3659,549,270,23,3592.99665151173,30225.2728628568,14615.2713803721,1277.77777777778,46118.3220210066,539.096791932205,265.129569802724,22.5851115017135,826.811473236643
SHEF-C379B,100000,S,101837,71|72,1289,25,6,3,1265.7482054656,58.9152519679329,14.7783251231527,7.38916256157635,81.0827396526619,24.549034240993,5.89176821783831,2.94588410891915,33.3866865677504
SHEF-C379B,100000,ORF3a,101837,84,1107,0,1,1,1087.03123619117,0,0.903342366757001,0.903342366757001,1.806684733514,0,0.981961369639718,0.981961369639718,1.96392273927944
SHEF-C379B,100000,E,101837,86|87|88,3497,0,0,54,3433.9189096301,0,0,57.9563182351305,57.9563182351305,0,0,53.0259139605448,53.0259139605448
SHEF-C379B,100000,M,101837,87,922,52,20,5,905.36838280782,56.3991323210412,21.6919739696312,5.42299349240781,83.5140997830803,51.0619912212654,19.6392273927944,4.90980684819859,75.6110254622583
SHEF-C379B,100000,ORF6,101837,89,1,4,0,0,0.981961369639718,4000,0,0,4000,3.92784547855887,0,0,3.92784547855887
SHEF-C379B,100000,ORF7a,101837,91,19,1,0,0,18.6572660231546,52.6315789473684,0,0,52.6315789473684,0.981961369639718,0,0,0.981961369639718
SHEF-C379B,100000,ORF8,101837,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C379B,100000,N,101837,93,3110,142,66,12,3053.89985957952,45.6591639871383,21.2218649517685,3.85852090032154,70.7395498392283,139.43851448884,64.8094503962214,11.7835364356766,216.031501320738
SHEF-C379B,100000,N*,101837,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C379B,100000,ORF10,101837,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C379B,10000,ORF1a,10177,1|2,152,65,32,1,1493.56391864007,32006.6666666667,14520,500,47026.6666666667,638.695096786872,314.434509187383,9.82607841210573,962.955684386361
SHEF-C379B,10000,S,10177,71,48,4,1,1,471.651763781075,83.3333333333333,20.8333333333333,20.8333333333333,125,39.3043136484229,9.82607841210573,9.82607841210573,58.9564704726344
SHEF-C379B,10000,ORF3a,10177,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C379B,10000,E,10177,87|88,228,0,0,8,2240.34587796011,0,0,75.9611650485437,75.9611650485437,0,0,78.6086272968458,78.6086272968458
SHEF-C379B,10000,M,10177,87,103,6,2,0,1012.08607644689,58.252427184466,19.4174757281553,0,77.6699029126214,58.9564704726344,19.6521568242115,0,78.6086272968458
SHEF-C379B,10000,ORF6,10177,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C379B,10000,ORF7a,10177,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C379B,10000,ORF8,10177,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C379B,10000,N,10177,93,337,16,6,2,3311.38842487963,47.4777448071217,17.8041543026706,5.93471810089021,71.2166172106825,157.217254593692,58.9564704726344,19.6521568242115,235.825881890537
SHEF-C379B,10000,N*,10177,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C379B,10000,ORF10,10177,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C379B,200000,ORF1a,203704,1|2|3,7299,1135,525,43,3583.1402427051,30087.8719066313,13921.9702617643,1162.16216216216,45172.0043305578,557.181007736716,257.726897851785,21.1090602050033,836.016965793504
SHEF-C379B,200000,S,203704,71|72,2555,45,23,3,1254.27090287869,56.6785201821698,27.5242402215751,3.87596899224806,88.078729395993,22.0908769587244,11.2908926677925,1.47272513058163,34.8544947570985
SHEF-C379B,200000,ORF3a,203704,84,2239,2,1,2,1099.14385579076,0.893255917820456,0.446627958910228,0.893255917820456,2.23313979455114,0.981816753721085,0.490908376860543,0.981816753721085,2.45454188430271
SHEF-C379B,200000,E,203704,86|87|88,6907,0,0,122,3390.70415897577,0,0,67.6360979844131,67.6360979844131,0,0,59.8908219769862,59.8908219769862
SHEF-C379B,200000,M,203704,87,1785,113,51,6,876.271452696069,63.3053221288515,28.5714285714286,3.36134453781513,95.2380952380952,55.4726465852413,25.0363272198877,2.94545026116326,83.4544240662923
SHEF-C379B,200000,ORF6,203704,89,1,6,6,0,0.490908376860543,6000,6000,0,12000,2.94545026116326,2.94545026116326,0,5.89090052232651
SHEF-C379B,200000,ORF7a,203704,91,56,1,0,0,27.4908691041904,17.8571428571429,0,0,17.8571428571429,0.490908376860543,0,0,0.490908376860543
SHEF-C379B,200000,ORF8,203704,93,6196,0,0,1,3041.66830302792,0,0,0.161394448030988,0.161394448030988,0,0,0.490908376860543,0.490908376860543
SHEF-C379B,200000,N,203704,93,6196,289,142,19,3041.66830302792,46.6429954809555,22.9180116204003,3.06649451258877,72.6275016139445,141.872520912697,69.7089895141971,9.32725916035031,220.908769587244
SHEF-C379B,200000,N*,203704,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C379B,200000,ORF10,203704,98,180,0,0,1,88.3635078348977,0,0,5.55555555555556,5.55555555555556,0,0,0.490908376860543,0.490908376860543
SHEF-C379B,500000,ORF1a,509110,1|2|3,18266,2798,1326,104,3587.82974209896,22603.4759066331,10699.3280962978,836.316420377791,34139.1204233087,549.586533362142,260.454518669836,20.4278053858695,830.468857417847
SHEF-C379B,500000,S,509110,71|72,6500,127,54,8,1276.73783661684,62.9444444444444,26.4444444444444,4,93.3888888888889,24.9454931154367,10.6067451042014,1.57136964506688,37.1236078647051
SHEF-C379B,500000,ORF3a,509110,84,5543,6,2,6,1088.76274282572,1.08244632870287,0.360815442900956,1.08244632870287,2.52570810030669,1.17852723380016,0.39284241126672,1.17852723380016,2.74989687886704
SHEF-C379B,500000,E,509110,86|87|88,17348,0,0,274,3407.51507532753,0,0,61.8847188243957,61.8847188243957,0,0,53.8194103435407,53.8194103435407
SHEF-C379B,500000,M,509110,87|88,11189,286,145,15,2197.75686983167,64.911484339537,32.8301327937344,3.40444847934635,101.146065612618,56.176464811141,28.4810748168372,2.9463180845004,87.6038577124786
SHEF-C379B,500000,ORF6,509110,89,6,17,9,0,1.17852723380016,2833.33333333333,1500,0,4333.33333333333,3.33916049576712,1.76779085070024,0,5.10695134646736
SHEF-C379B,500000,ORF7a,509110,,0,0,0,0,0,0,0,0,0,0,0,0,0
SHEF-C379B,500000,ORF8,509110,92|93,17012,0,0,2,3341.51755023472,0,0,0.660811423756124,0.660811423756124,0,0,0.39284241126672,0.39284241126672
SHEF-C379B,500000,N,509110,93|94,19584,753,351,51,3846.71289112373,49.6198231304559,22.8918019956956,3.32615926433183,75.8377843904833,147.90516784192,68.9438431773094,10.0174814873014,226.866492506531
SHEF-C379B,500000,N*,509110,,0,0,0,0,0,0,0,0,0,0,0,0,0
